log file,instance id,domain class,search algorithm,plan length,vanilla repair length,vanilla repair,goal reached,iteration,num nodes generated,h_max,sum h cost,sum f cost,sum h cost time,sum grounding time,search time,search g cost,search repair set,repair length comparison,repair string comparison,error message,error group,lift_prob,grounding method
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/dfs relax-prec lp033/mprime__pprob33-err-rate-0-5.yaml,mprime__pprob33-err-rate-0-5,mprime,dfs,14,1,"drink,(locale ?n1 ?l11),precPos,-1",False,5,,-inf,,,,,1.45,,,,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/dfs relax-prec lp033/mprime__pprob30-err-rate-0-3.yaml,mprime__pprob30-err-rate-0-3,mprime,dfs,9,0,,True,12,18,-inf,0,0,0.0,0.51,1.76,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/dfs relax-prec lp033/mystery__pprob30-err-rate-0-1.yaml,mystery__pprob30-err-rate-0-1,mystery,dfs,10,1,"overcome,(harmony ?v ?s1),effPos,1",False,8,,-inf,,,,,1.55,,,,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/dfs relax-prec lp033/depot__pp01-err-rate-0-1.yaml,depot__pp01-err-rate-0-1,depot,dfs,10,1,"drop,(in ?p ?z),precPos,-1",True,12,14,-inf,0,0,0.0,0.23,1.47,1.0,"drop,(in ?p ?z),precPos,-1",equal,True,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/dfs relax-prec lp033/blocks__pprobBLOCKS-5-1-err-rate-0-1.yaml,blocks__pprobBLOCKS-5-1-err-rate-0-1,blocks,dfs,10,0,,True,12,14,-inf,0,0,0.0,0.11,1.27,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/dfs relax-prec lp033/blocks__pprobBLOCKS-6-0-err-rate-0-5.yaml,blocks__pprobBLOCKS-6-0-err-rate-0-5,blocks,dfs,12,2,"unstack,(clear ?y),effPos,1
pick-up,(holding ?x),effPos,1",False,5,,-inf,,,,,1.20,,,,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/dfs relax-prec lp033/mystery__pprob25-err-rate-0-1.yaml,mystery__pprob25-err-rate-0-1,mystery,dfs,4,0,,True,5,7,-inf,0,0,0.0,0.12,1.26,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/dfs relax-prec lp033/mprime__pprob26-err-rate-0-5.yaml,mprime__pprob26-err-rate-0-5,mprime,dfs,6,0,,True,7,10,-inf,0,0,0.0,0.24,1.44,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/dfs relax-prec lp033/mprime__pprob25-err-rate-0-3.yaml,mprime__pprob25-err-rate-0-3,mprime,dfs,4,0,,True,7,7,-inf,0,0,0.0,0.16,1.31,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/dfs relax-prec lp033/miconic__ps2-0-err-rate-0-5.yaml,miconic__ps2-0-err-rate-0-5,miconic,dfs,8,2,"board,(boarded ?p),effPos,1
depart,(served ?p),effPos,1",True,9,9,-inf,0,0,0.0,0.11,1.45,2.0,"board,(boarded ?p),effPos,1
depart,(served ?p),effPos,1",equal,True,,,0.33,
