log file,instance id,domain class,search algorithm,plan length,vanilla repair length,vanilla repair,goal reached,iteration,num nodes generated,h_max,sum h cost,sum f cost,sum h cost time,sum grounding time,search time,search g cost,search repair set,repair length comparison,repair string comparison,error message,error group,lift_prob,grounding method
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/mystery__pprob17-err-rate-0-3.yaml,mystery__pprob17-err-rate-0-3,mystery,astar,4,1,"overcome,(attacks ?v ?v),precPos,-1",False,2,,3,,,,,1.54,,,,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/mystery__pprob14-err-rate-0-5.yaml,mystery__pprob14-err-rate-0-5,mystery,astar,11,2,"succumb,(fears ?c ?v),precPos,-1
succumb,(harmony ?v ?s2),effPos,1",False,26,,3,,,,,15.44,,,,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/transport-opt08-strips__pp01-err-rate-0-1.yaml,transport-opt08-strips__pp01-err-rate-0-1,transport-opt08-strips,astar,5,0,,True,6,8,1,2,1,0.07,0.1,1.34,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/miconic__ps3-0-err-rate-0-1.yaml,miconic__ps3-0-err-rate-0-1,miconic,astar,13,1,"up,(lift-at ?f2),effPos,1",True,14,14,3,38,31,0.47,0.31,2.08,1.0,"up,(lift-at ?f2),effPos,1",equal,True,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/mystery__pprob02-err-rate-0-3.yaml,mystery__pprob02-err-rate-0-3,mystery,astar,14,0,,True,116,140,2,56,28,5.08,4.35,14.17,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/mystery__pprob01-err-rate-0-5.yaml,mystery__pprob01-err-rate-0-5,mystery,astar,5,0,,True,6,8,1,2,1,0.08,0.15,1.52,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/mprime__pprob30-err-rate-0-1.yaml,mprime__pprob30-err-rate-0-1,mprime,astar,9,1,"overcome,(harmony ?v ?s2),effPos,1",False,17,,2,,,,,3.14,,,,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/freecell__pprobfreecell-2-3-err-rate-0-3.yaml,freecell__pprobfreecell-2-3-err-rate-0-3,freecell,astar,8,0,,True,9,9,0,0,0,0.3,0.26,1.79,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/grid__pprob01-err-rate-0-5.yaml,grid__pprob01-err-rate-0-5,grid,astar,14,1,"pickup,(not (key ?key)),effNeg,-1",False,12,,4,,,,,3.56,,,,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/mprime__pprob25-err-rate-0-1.yaml,mprime__pprob25-err-rate-0-1,mprime,astar,4,0,,True,7,7,0,0,0,0.07,0.16,1.39,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/mystery__pprob28-err-rate-0-3.yaml,mystery__pprob28-err-rate-0-3,mystery,astar,9,1,"succumb,(fears ?c ?v),precPos,-1",True,13,20,2,62,39,2.21,0.36,4.41,1.0,"succumb,(fears ?c ?v),precPos,-1",equal,True,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/tpp__pp04-err-rate-0-5.yaml,tpp__pp04-err-rate-0-5,tpp,astar,14,0,,True,19,19,0,0,0,1.09,0.35,2.63,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/pegsol-08-strips__pp05-err-rate-0-5.yaml,pegsol-08-strips__pp05-err-rate-0-5,pegsol-08-strips,astar,14,2,"jump-new-move,(in-line ?over ?over ?to),precPos,-1
jump-continue-move,(in-line ?to ?to ?to),precPos,-1",False,1,,0,,,,,1.27,,,,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/miconic__ps4-0-err-rate-0-1.yaml,miconic__ps4-0-err-rate-0-1,miconic,astar,15,1,"depart,(origin ?p ?f),precPos,-1",False,22,,5,,,,,2.97,,,,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/miconic__ps2-4-err-rate-0-5.yaml,miconic__ps2-4-err-rate-0-5,miconic,astar,9,2,"up,(passenger ?f1),effPos,1
board,(destin ?f ?p),precPos,-1",False,2,,5,,,,,1.35,,,,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/mprime__pprob04-err-rate-0-1.yaml,mprime__pprob04-err-rate-0-1,mprime,astar,9,0,,True,13,20,0,0,0,0.61,0.39,2.57,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/mystery__pprob09-err-rate-0-3.yaml,mystery__pprob09-err-rate-0-3,mystery,astar,9,1,"succumb,(craves ?c ?n),effPos,1",True,48,52,1,98,50,4.29,1.56,7.87,1.0,"succumb,(craves ?c ?n),effPos,1",equal,True,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/mprime__pprob11-err-rate-0-1.yaml,mprime__pprob11-err-rate-0-1,mprime,astar,7,0,,True,9,11,1,2,1,0.2,0.25,1.76,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/zenotravel__pp01-err-rate-0-1.yaml,zenotravel__pp01-err-rate-0-1,zenotravel,astar,1,0,,True,2,2,0,0,0,0.0,0.04,1.19,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/scanalyzer-08-strips__pp22-err-rate-0-3.yaml,scanalyzer-08-strips__pp22-err-rate-0-3,scanalyzer-08-strips,astar,5,0,,True,6,6,0,0,0,0.22,0.1,1.50,0.0,,equal,,,,0.33,
/home/remote/u7899572/lifted-white-plan-domain-repair/exp_logs_anu/astar-unary-ff relax-prec lp033/visitall-opt11-strips__pproblem03-half-err-rate-0-3.yaml,visitall-opt11-strips__pproblem03-half-err-rate-0-3,visitall-opt11-strips,astar,7,1,"move,(visited ?nextpos),precPos,-1",False,1,,0,,,,,1.18,,,,,,,0.33,
